45_d500_100_0_badger_2020-02-01,45_d500_100_1_badger_2017-09-01,45_d500_101_0_badger_2020-02-01,45_d500_105_726_0_badger_2017-05-01,45_d500_105_726_1_badger_2017-05-01,45_d500_105_726_2_badger_2019-07-01,45_d500_152_0_badger_2008-01-01,45_d500_152_1_badger_2011-05-01,45_d500_152_2_badger_2018-05-01,45_d500_160_0_badger_2014-12-01,45_d500_298_0_badger_2020-02-01,45_d500_298_1_badger_2020-02-01,45_d500_40_0_badger_2019-10-01,45_d500_57_687_0_badger_2017-06-01,45_d500_57_715_0_badger_2016-06-01,45_d500_75_665_0_badger_2020-02-01,45_d500_78_668_0_badger_2020-02-01,45_d500_78_668_1_badger_2016-07-01,45_d500_78_668_2_badger_2019-06-01,45_d500_78_668_3_badger_2015-12-01,45_d500_78_668_4_badger_2020-02-01,45_d500_87_0_badger_2019-08-01,45_d500_87_1_badger_2020-02-01,45_d500_90_0_badger_2017-09-01,45_d500_95_695_0_badger_2020-02-01,45_d500_95_695_1_badger_2017-08-01,45_d500_98_0_badger_2018-05-01,45_d500_98_1_badger_2019-09-01,45_d500_99_716_0_badger_2016-07-01,45_d500_99_720_0_badger_2016-08-01,45_d500_99_720_1_badger_2015-09-01,45_d500_99_839_0_badger_2016-09-01,64002002_0_cattle_2020-02-01,64002002_10_cattle_2020-02-01,64002002_11_cattle_2020-02-01,64002002_12_cattle_2020-02-01,64002002_13_cattle_2020-02-01,64002002_14_cattle_2020-02-01,64002002_15_cattle_2020-02-01,64002002_16_cattle_2020-02-01,64002002_1_cattle_2020-02-01,64002002_2_cattle_2020-02-01,64002002_3_cattle_2020-02-01,64002002_4_cattle_2020-02-01,64002002_5_cattle_2020-02-01,64002002_6_cattle_2020-02-01,64002002_7_cattle_2020-02-01,64002002_8_cattle_2020-02-01,64002002_9_cattle_2020-02-01,64002009_0_cattle_2020-02-01,64002009_1_cattle_2020-02-01,64002009_2_cattle_2020-02-01,64002009_3_cattle_2020-02-01,64002009_4_cattle_2020-02-01,64002010_0_cattle_2019-12-01,64002010_1_cattle_2019-12-01,64002010_2_cattle_2020-02-01,64002010_3_cattle_2020-02-01,64002010_4_cattle_2020-02-01,64002010_5_cattle_2019-12-01,64002010_6_cattle_2019-11-01,64002010_7_cattle_2019-12-01,64002010_8_cattle_2019-12-01,64002010_9_cattle_2019-12-01,64002018_0_cattle_2019-08-01,64152007_0_cattle_2020-02-01,64152007_1_cattle_2020-02-01,64152007_2_cattle_2020-02-01,64152007_3_cattle_2020-02-01,64152007_4_cattle_2020-02-01,64152007_5_cattle_2020-02-01,64152007_6_cattle_2020-02-01,64152015_0_cattle_2020-02-01,64253028_0_cattle_2017-06-01,64253028_10_cattle_2019-03-01,64253028_11_cattle_2019-03-01,64253028_1_cattle_2016-12-01,64253028_2_cattle_2016-11-01,64253028_3_cattle_2017-03-01,64253028_4_cattle_2017-03-01,64253028_5_cattle_2017-03-01,64253028_6_cattle_2017-03-01,64253028_7_cattle_2017-06-01,64253028_8_cattle_2017-06-01,64253028_9_cattle_2019-03-01,64359001_0_cattle_2018-06-01,64359005_0_cattle_2020-02-01,64359045_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359061_0_cattle_2018-04-01,64359061_10_cattle_2020-02-01,64359061_11_cattle_2020-02-01,64359061_1_cattle_2018-02-01,64359061_2_cattle_2018-02-01,64359061_3_cattle_2018-02-01,64359061_4_cattle_2018-02-01,64359061_5_cattle_2018-04-01,64359061_6_cattle_2018-04-01,64359061_7_cattle_2020-02-01,64359061_8_cattle_2020-02-01,64359061_9_cattle_2020-02-01,64359079_0_cattle_2020-02-01,64359103_0_cattle_2020-02-01,64359103_1_cattle_2020-02-01,64359103_2_cattle_2020-02-01,64359103_3_cattle_2020-02-01,64359103_4_cattle_2020-02-01,64359103_5_cattle_2020-02-01,64359108_0_cattle_2020-02-01,64359108_3_cattle_2020-02-01,64359110_0_cattle_2018-07-01,64359110_1_cattle_2020-02-01,64359110_2_cattle_2019-10-01,64359110_3_cattle_2020-02-01,64359138_0_cattle_2019-01-01,64359138_10_cattle_2019-05-01,64359138_11_cattle_2019-08-01,64359138_12_cattle_2019-11-01,64359138_1_cattle_2019-01-01,64359138_2_cattle_2019-01-01,64359138_3_cattle_2019-01-01,64359138_4_cattle_2019-01-01,64359138_5_cattle_2019-01-01,64359138_6_cattle_2019-01-01,64359138_7_cattle_2019-05-01,64359138_8_cattle_2019-01-01,64359138_9_cattle_2019-01-01,64359149_0_cattle_2019-01-01,64359153_0_cattle_2018-02-01,64359153_1_cattle_2018-04-01,64359167_0_cattle_2020-02-01,64359167_1_cattle_2020-02-01,64359173_0_cattle_2020-02-01,64359187_0_cattle_2020-02-01,64359187_1_cattle_2020-02-01,64359196_0_cattle_2020-02-01,64359196_1_cattle_2020-02-01,64359196_2_cattle_2020-02-01,64359200_0_cattle_2018-02-01,64359200_1_cattle_2018-02-01,64359200_2_cattle_2018-06-01,64359200_3_cattle_2018-02-01,64359200_4_cattle_2018-06-01,64359204_0_cattle_2018-12-01,64359211_0_cattle_2019-10-01,64359211_1_cattle_2018-12-01,64359211_2_cattle_2018-12-01,64359211_3_cattle_2019-04-01,64359211_4_cattle_2019-10-01,64359225_0_cattle_2019-02-01,64359225_1_cattle_2020-02-01,64420009_0_cattle_2016-02-01,64420009_10_cattle_2016-04-01,64420009_1_cattle_2016-04-01,64420009_2_cattle_2016-02-01,64420009_3_cattle_2016-04-01,64420009_4_cattle_2016-02-01,64420009_5_cattle_2016-04-01,64420009_6_cattle_2016-02-01,64420009_7_cattle_2016-02-01,64420009_8_cattle_2016-04-01,64420009_9_cattle_2016-04-01,64420015_0_cattle_2009-05-01,64420015_10_cattle_2009-03-01,64420015_11_cattle_2009-05-01,64420015_12_cattle_2009-05-01,64420015_13_cattle_2009-05-01,64420015_14_cattle_2016-03-01,64420015_15_cattle_2016-03-01,64420015_16_cattle_2016-03-01,64420015_17_cattle_2016-07-01,64420015_1_cattle_2008-10-01,64420015_2_cattle_2007-11-01,64420015_3_cattle_2009-04-01,64420015_4_cattle_2009-05-01,64420015_5_cattle_2009-05-01,64420015_6_cattle_2009-05-01,64420015_7_cattle_2009-05-01,64420015_8_cattle_2009-05-01,64420015_9_cattle_2009-05-01,64420035_0_cattle_2014-10-01,64420035_11_cattle_2014-10-01,64420035_1_cattle_2014-08-01,64420035_2_cattle_2014-03-01,64420035_3_cattle_2014-10-01,64420035_4_cattle_2014-09-01,64420035_5_cattle_2014-10-01,64420035_6_cattle_2014-10-01,64420035_7_cattle_2014-06-01,64420035_8_cattle_2014-07-01,64420035_9_cattle_2014-10-01,64420044_0_cattle_2009-04-01,64420044_1_cattle_2009-04-01,64420044_2_cattle_2015-12-01,64420044_3_cattle_2015-12-01,64420044_4_cattle_2015-12-01,64420044_5_cattle_2015-12-01,64420047_1_cattle_2017-02-01,64556023_0_cattle_2020-02-01,64556044_0_cattle_2019-08-01,6_d500_11_0_badger_2020-02-01,6_d500_33_254_0_badger_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.004799040191961609,0,0,0.0019996000799840027,0.08978204359128239,0.005798840231953611,3.999200159968006e-4,0.0015996800639872023,0.0027994401119776045,7.998400319936012e-4,0.0017996400719856025,0,0.002199560087982403,0.0027994401119776045,9.998000399920016e-4,1.999600079984003e-4,3.999200159968006e-4,0,0.004399120175964808,3.999200159968006e-4,0.003399320135972806,0.08218356328734294,0,1.999600079984003e-4,5.998800239952009e-4,0.002199560087982403,0.0027994401119776045,0.005998800239952012,0.0015996800639872023,0.006398720255948813,0.0023995200959808036,0,0,0.0027994401119776045,0,0.0011997600479904018,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.06418716256748636,0,0,9.998000399920016e-4,9.998000399920016e-4,0,0,0.04079184163167355,0,0,9.998000399920016e-4,0,9.998000399920016e-4,0,7.998400319936012e-4,0,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0.04859028194361113,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0.008398320335932815,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0.0017996400719856025,1.999600079984003e-4,0.0037992401519696068,0,0.006598680263947213,0.002199560087982403,0.04379124175164954,0.005798840231953611,0.0031993601279744054,0.001399720055988802,0.0035992801439712063,0.0019996000799840027,0.04419116176764634,0,0,3.999200159968006e-4,0.005598880223955211,0.0031993601279744054,0.007798440311937616,0.003399320135972806,0.00539892021595681,0.002199560087982403,0.0011997600479904018,5.998800239952009e-4,0.009398120375924813,0.008198360327934416,0.01099780043991201,0.007598480303939215,0.00539892021595681,0.011997600479904008,0.001399720055988802,0,0,0.06038792241551671,0.0017996400719856025,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,5.998800239952009e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10077984403119475,0,0.05578884223155352,0,0,0.001399720055988802,0,0,0,0,0,9.998000399920016e-4,0.038192361527694355,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0.04379124175164954,0,0,0.061387722455508706,0,0,0.005798840231953611,9.998000399920016e-4,0.001399720055988802,1.999600079984003e-4,0.001399720055988802,0,0,0,0.001399720055988802,0,0.0011997600479904018,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,5.998800239952009e-4,3.999200159968006e-4,7.998400319936012e-4,0.0027994401119776045,0.019196160767846394,0.017796440711857597,0.002999400119976005,0.0027994401119776045,0.007798440311937616,0.0031993601279744054,0.009398120375924813,0.002199560087982403,0.022595480903819187,0.007598480303939215,0.0035992801439712063,0.0031993601279744054,0.004199160167966408,0,0.0045990801839632086,0.001399720055988802,0.003999200159968007,0.008198360327934416,0.007198560287942414,0.0023995200959808036,0.0015996800639872023,0.0045990801839632086,0.009598080383923213,0.014397120575884803,0.00539892021595681,0.013197360527894405,0.009998000399920012,0.018596280743851196,0.003399320135972806,0.01119776044791041,0,0.002599480103979204,0.02079584083183359,0.0167966406718656,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0017996400719856025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0.03459308138372316,3.999200159968006e-4,0.0011997600479904018,0.004199160167966408,0.006198760247950412,0.0019996000799840027,0.00539892021595681,0.003399320135972806,0.006598680263947213,0.008398320335932815,0,0.0017996400719856025,0.0037992401519696068,5.998800239952009e-4,0,0.0045990801839632086,0.0015996800639872023,0.00519896020795841,0,9.998000399920016e-4,0.002599480103979204,0.003399320135972806,0.009798040391921612,0.006198760247950412,0.004799040191961609,0.008198360327934416,0.08538292341531745,0.0167966406718656,0.027994401119775976,0.008798240351929614,0.006398720255948813,0.0161967606478704,0,0.0023995200959808036,0,0.0015996800639872023,0,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.005598880223955211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.0011997600479904018,0.0035992801439712063,5.998800239952009e-4,0.0045990801839632086,0.002599480103979204,0,0.0031993601279744054,0.00519896020795841,0.003999200159968007,0.0027994401119776045,0,1.999600079984003e-4,0.0023995200959808036,0.003399320135972806,0.0011997600479904018,0,0.003399320135972806,9.998000399920016e-4,0.003999200159968007,0,0.0015996800639872023,0.006598680263947213,0.008398320335932815,0.0015996800639872023,0.006598680263947213,0.0027994401119776045,0.006398720255948813,0.012397520495900807,0.009598080383923213,0.16736652669466412,0.0045990801839632086,0.013397320535892805,0.0067986402719456135,0.001399720055988802,0,0.0037992401519696068,0.0027994401119776045,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12337532493501469,0,0,0,0.003999200159968007,0.056388722255548716,0,0.0015996800639872023,0.03499300139971996,0,0.0011997600479904018,0.004399120175964808,0.0011997600479904018,0.00539892021595681,0.0011997600479904018,0.003399320135972806,5.998800239952009e-4,0.002599480103979204,0,0.0027994401119776045,0.001399720055988802,0.011797640471905608,0,0.001399720055988802,0.004199160167966408,0.0031993601279744054,0.004199160167966408,0.004799040191961609,0.0027994401119776045,0.007998400319936016,3.999200159968006e-4,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.0625874825034991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024595080983803183,0,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0,0.09218156368726327,9.998000399920016e-4,0.08838232353529354,0.0049990001999600095,0.027994401119775976,0.014197160567886403,0.0153969206158768,0.014597080583883202,0.0155968806238752,0.012397520495900807,0.011597680463907209,0.010197960407918412,0.120575884823037,0.018796240751849595,0.0163967206558688,0.005998800239952012,0.011797640471905608,0.08038392321535728,0.007198560287942414,0.02079584083183359,0.022795440911817587,0.009598080383923213,0,0.02099580083983199,0.011597680463907209,0.09358128374325211,0.010397920415916811,0.03199360127974397,0.08138372325534932,0.022795440911817587,0.03059388122375517,0.0165966806638672,0.06718656268746245,0.009198160367926414,0.0023995200959808036,0.0153969206158768,0.01099780043991201,0.0067986402719456135,0.005598880223955211,0.006998600279944014,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0.012997400519896006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.0023995200959808036,0.0017996400719856025,7.998400319936012e-4,7.998400319936012e-4,0.0023995200959808036,0.0011997600479904018,0.0023995200959808036,0.0011997600479904018,0.003999200159968007,0.002199560087982403,0.0031993601279744054,0.001399720055988802,1.999600079984003e-4,0.0019996000799840027,0.004399120175964808,0,0.008198360327934416,0.0011997600479904018,0.004199160167966408,1.999600079984003e-4,0.0035992801439712063,0,0,0,0.09998000399920112,0.005598880223955211,0.009998000399920012,0.0023995200959808036,0.006598680263947213,0.27714457108578555,0.013997200559888004,1.999600079984003e-4,0.0023995200959808036,0,0.0015996800639872023,0.0017996400719856025,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10677864427114694,0.0015996800639872023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08618276344731107,0,0,0,0,0,0,0.062387522495500704,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03639272145570876,0.0011997600479904018,0.029994001199759972,5.998800239952009e-4,0,0,0,0,1.999600079984003e-4,0,0.0049990001999600095,0.003399320135972806,0.014797040591881602,5.998800239952009e-4,0.0035992801439712063,5.998800239952009e-4,0,0.04079184163167355,0,9.998000399920016e-4,0,0,0.043191361727654344,0.002599480103979204,0.0011997600479904018,0,0,0.0015996800639872023,0.00519896020795841,0.00519896020795841,9.998000399920016e-4,0,0.00519896020795841,0,9.998000399920016e-4,0.0011997600479904018,0.0031993601279744054,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,7.998400319936012e-4,9.998000399920016e-4,0,0,0,0,0.002599480103979204,9.998000399920016e-4,0.0011997600479904018,0,0.002199560087982403,1.999600079984003e-4,3.999200159968006e-4,0.0017996400719856025,0,0,7.998400319936012e-4,0.002599480103979204,0.002199560087982403,0.0027994401119776045,0.05418916216756632,0,0,0,0.002199560087982403,0.002999400119976005,0.002599480103979204,9.998000399920016e-4,0.052589482103579124,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03139372125574877,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0,0,0,0.03599280143971196,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.17956408718256692,0.0017996400719856025,0.002999400119976005,0.009398120375924813,0.006198760247950412,0.004399120175964808,0.002999400119976005,5.998800239952009e-4,0.006598680263947213,0.013197360527894405,0,0.0027994401119776045,0.004199160167966408,0.0027994401119776045,5.998800239952009e-4,0.014197160567886403,0.004199160167966408,0.0035992801439712063,0.16816636672665775,0.006198760247950412,0.005598880223955211,0.008998200359928014,0.014397120575884803,0.004399120175964808,0.0019996000799840027,0.009998000399920012,0,0.02099580083983199,0.07818436312737481,0.009598080383923213,0.004799040191961609,0.024395120975804784,0.0011997600479904018,0.0031993601279744054,0,0.006598680263947213,5.998800239952009e-4,0,0.028594281143771175,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0017996400719856025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0.00519896020795841,0.019996000799839993,0.0015996800639872023,0.003399320135972806,0.0035992801439712063,0.0019996000799840027,0.0045990801839632086,0.00519896020795841,0.002599480103979204,0.009398120375924813,0.010197960407918412,0.019196160767846394,0.002999400119976005,0.0011997600479904018,0.0049990001999600095,0.009798040391921612,0.02559488102379518,0.004399120175964808,1.999600079984003e-4,0.0067986402719456135,0.006198760247950412,0.04859028194361113,0.004199160167966408,0.0045990801839632086,0.015996800639872,0.002599480103979204,0.007398520295940815,0,0.008598280343931215,0.008398320335932815,0.009798040391921612,0.022595480903819187,0.007398520295940815,5.998800239952009e-4,0.1947610477904458,0.0049990001999600095,0.002599480103979204,0.003399320135972806,0.0035992801439712063,0.14897020595881072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.005598880223955211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0,0,0,0.15156968606279,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.02599480103979198,0.0031993601279744054,0.0163967206558688,0.014597080583883202,0.009198160367926414,0.009198160367926414,0.0161967606478704,0.010197960407918412,0.012797440511897606,0.012197560487902407,0.018196360727854397,0.007998400319936016,0.009998000399920012,0.009398120375924813,0.006998600279944014,0.0167966406718656,0.007398520295940815,0.002999400119976005,0.04519096180763834,0.007798440311937616,0.0049990001999600095,0.024595080983803183,0.022595480903819187,0.011597680463907209,0.0037992401519696068,0.006998600279944014,0.07538492301539712,0.033193361327734365,0,0.02599480103979198,0.0161967606478704,0.05578884223155352,0.0045990801839632086,0.0035992801439712063,0,0.008398320335932815,0.003399320135972806,0.007198560287942414,0.12237552489502265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0.014197160567886403
