X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
1220,13,SB0832,cattle,cattle,64420012_17,64420047_31,64420012,64420047,pasture,52,56,73,abattage,368,402,cattle->cattle,2011,21,b2012,483,483,64420047_31->64420012_17,64420047_31->64420012_17,64420047_31->64420012_17,64420047_31->64420012_17,64420047_31->64420012_17,64420047_31->64420012_17
1221,13,SB0832,cattle,cattle,64420047_35,64420047_32,64420047,64420047,within,52,53,68,abattage,369,402,cattle->cattle,2011,16,b2012,483,483,64420047_32->64420047_35,64420047_32->64420047_35,64420047_32->64420047_35,64420047_32->64420047_35,64420047_32->64420047_35,64420047_32->64420047_35
1222,13,SB0832,cattle,cattle,64420047_37,64420028_0,64420047,64420028,pasture,53,54,68,abattage,385,402,cattle->cattle,2011,15,b2012,483,483,64420028_0->64420047_37,64420028_0->64420047_37,64420028_0->64420047_37,64420028_0->64420047_37,64420028_0->64420047_37,64420028_0->64420047_37
1223,13,SB0832,cattle,cattle,64420047_38,64420028_3,64420047,64420028,pasture,53,59,68,abattage,386,402,cattle->cattle,2011,15,b2012,483,483,64420028_3->64420047_38,64420028_3->64420047_38,64420028_3->64420047_38,64420028_3->64420047_38,64420028_3->64420047_38,64420028_3->64420047_38
1224,13,SB0832,cattle,cattle,64420035_6,64420042_0,64420035,64420042,pasture,53,55,68,abattage,387,402,cattle->cattle,2011,15,b2012,483,483,64420042_0->64420035_6,64420042_0->64420035_6,64420042_0->64420035_6,64420042_0->64420035_6,64420042_0->64420035_6,64420042_0->64420035_6
1225,13,SB0832,cattle,cattle,64420035_7,64420042_0,64420035,64420042,pasture,53,56,68,abattage,388,402,cattle->cattle,2011,15,b2012,483,483,64420042_0->64420035_7,64420042_0->64420035_7,64420042_0->64420035_7,64420042_0->64420035_7,64420042_0->64420035_7,64420042_0->64420035_7
1226,13,SB0832,cattle,cattle,64420044_14,64420044_3,64420044,64420044,within,53,-1,63,abattage,389,402,cattle->cattle,2011,10,b2012,483,483,64420044_3->64420044_14,64420044_3->64420044_14,64420044_3->64420044_14,64420044_3->64420044_14,64420044_3->64420044_14,64420044_3->64420044_14
1227,13,SB0832,cattle,cattle,64420015_4,64420044_6,64420015,64420044,pasture,53,56,65,demographie,390,402,cattle->cattle,2011,12,b2012,483,483,64420044_6->64420015_4,64420044_6->64420015_4,64420044_6->64420015_4,64420044_6->64420015_4,64420044_6->64420015_4,64420044_6->64420015_4
1228,13,SB0832,cattle,cattle,64420012_18,64420047_33,64420012,64420047,pasture,53,56,73,abattage,391,402,cattle->cattle,2011,20,b2012,483,483,64420047_33->64420012_18,64420047_33->64420012_18,64420047_33->64420012_18,64420047_33->64420012_18,64420047_33->64420012_18,64420047_33->64420012_18
1229,13,SB0832,cattle,cattle,64281001_0,64420047_35,64281001,64420047,pasture,53,58,59,demographie,392,402,cattle->cattle,2011,6,b2012,483,483,64420047_35->64281001_0,64420047_35->64281001_0,64420047_35->64281001_0,64420047_35->64281001_0,64420047_35->64281001_0,64420047_35->64281001_0
1230,13,SB0832,cattle,cattle,64420009_5,64420009_1,64420009,64420009,within,54,57,65,abattage,401,402,cattle->cattle,2011,11,b2012,483,483,64420009_1->64420009_5,64420009_1->64420009_5,64420009_1->64420009_5,64420009_1->64420009_5,64420009_1->64420009_5,64420009_1->64420009_5
1231,13,SB0832,cattle,cattle,64420035_8,64420042_0,64420035,64420042,pasture,54,59,68,abattage,402,402,cattle->cattle,2011,14,b2012,483,483,64420042_0->64420035_8,64420042_0->64420035_8,64420042_0->64420035_8,64420042_0->64420035_8,64420042_0->64420035_8,64420042_0->64420035_8
1232,13,SB0832,cattle,cattle,64420035_9,64420042_1,64420035,64420042,pasture,54,63,68,abattage,403,402,cattle->cattle,2011,14,b2012,483,483,64420042_1->64420035_9,64420042_1->64420035_9,64420042_1->64420035_9,64420042_1->64420035_9,64420042_1->64420035_9,64420042_1->64420035_9
1233,13,SB0832,cattle,cattle,64420044_15,64420044_11,64420044,64420044,within,54,55,63,abattage,404,402,cattle->cattle,2011,9,b2012,483,483,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15,64420044_11->64420044_15
1234,13,SB0832,cattle,cattle,64420015_5,64420044_3,64420015,64420044,pasture,54,56,68,abattage,405,402,cattle->cattle,2011,14,b2012,483,483,64420044_3->64420015_5,64420044_3->64420015_5,64420044_3->64420015_5,64420044_3->64420015_5,64420044_3->64420015_5,64420044_3->64420015_5
1235,13,SB0832,cattle,cattle,64420044_16,64420044_4,64420044,64420044,within,54,-1,63,abattage,406,402,cattle->cattle,2011,9,b2012,483,483,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16
1236,13,SB0832,cattle,cattle,64420047_39,64420047_29,64420047,64420047,within,54,56,68,abattage,407,402,cattle->cattle,2011,14,b2012,483,483,64420047_29->64420047_39,64420047_29->64420047_39,64420047_29->64420047_39,64420047_29->64420047_39,64420047_29->64420047_39,64420047_29->64420047_39
1237,13,SB0832,cattle,cattle,64420047_40,64420047_29,64420047,64420047,within,54,-1,68,abattage,408,402,cattle->cattle,2011,14,b2012,483,483,64420047_29->64420047_40,64420047_29->64420047_40,64420047_29->64420047_40,64420047_29->64420047_40,64420047_29->64420047_40,64420047_29->64420047_40
1238,13,SB0832,cattle,cattle,64420012_20,64420047_31,64420012,64420047,pasture,54,63,73,abattage,409,402,cattle->cattle,2011,19,b2012,483,483,64420047_31->64420012_20,64420047_31->64420012_20,64420047_31->64420012_20,64420047_31->64420012_20,64420047_31->64420012_20,64420047_31->64420012_20
1239,13,SB0832,cattle,cattle,64420035_10,64420047_33,64420035,64420047,pasture,54,56,68,abattage,410,402,cattle->cattle,2011,14,b2012,483,483,64420047_33->64420035_10,64420047_33->64420035_10,64420047_33->64420035_10,64420047_33->64420035_10,64420047_33->64420035_10,64420047_33->64420035_10
1240,13,SB0832,cattle,cattle,64420012_19,64420047_35,64420012,64420047,pasture,54,64,73,abattage,411,402,cattle->cattle,2011,19,b2012,483,483,64420047_35->64420012_19,64420047_35->64420012_19,64420047_35->64420012_19,64420047_35->64420012_19,64420047_35->64420012_19,64420047_35->64420012_19
1241,13,SB0832,cattle,cattle,64420038_1,64420047_37,64420038,64420047,pasture,54,54,76,abattage,412,402,cattle->cattle,2011,22,b2012,483,483,64420047_37->64420038_1,64420047_37->64420038_1,64420047_37->64420038_1,64420047_37->64420038_1,64420047_37->64420038_1,64420047_37->64420038_1
1242,13,SB0832,cattle,cattle,64420009_6,64420009_3,64420009,64420009,within,55,64,65,abattage,420,402,cattle->cattle,2011,10,b2012,483,483,64420009_3->64420009_6,64420009_3->64420009_6,64420009_3->64420009_6,64420009_3->64420009_6,64420009_3->64420009_6,64420009_3->64420009_6
1243,13,SB0832,cattle,cattle,64420035_11,64420042_1,64420035,64420042,pasture,55,56,68,abattage,421,402,cattle->cattle,2011,13,b2012,483,483,64420042_1->64420035_11,64420042_1->64420035_11,64420042_1->64420035_11,64420042_1->64420035_11,64420042_1->64420035_11,64420042_1->64420035_11
1244,13,SB0832,cattle,cattle,64420044_17,64420044_3,64420044,64420044,within,55,63,63,abattage,422,402,cattle->cattle,2011,8,b2012,483,483,64420044_3->64420044_17,64420044_3->64420044_17,64420044_3->64420044_17,64420044_3->64420044_17,64420044_3->64420044_17,64420044_3->64420044_17
1245,13,SB0832,cattle,cattle,64420047_44,64420044_8,64420047,64420044,pasture,55,57,68,abattage,423,402,cattle->cattle,2011,13,b2012,483,483,64420044_8->64420047_44,64420044_8->64420047_44,64420044_8->64420047_44,64420044_8->64420047_44,64420044_8->64420047_44,64420044_8->64420047_44
1246,13,SB0832,cattle,cattle,64420047_43,64420047_32,64420047,64420047,within,55,59,68,abattage,424,402,cattle->cattle,2011,13,b2012,483,483,64420047_32->64420047_43,64420047_32->64420047_43,64420047_32->64420047_43,64420047_32->64420047_43,64420047_32->64420047_43,64420047_32->64420047_43
1247,13,SB0832,cattle,cattle,64420047_41,64420047_33,64420047,64420047,within,55,60,68,abattage,425,402,cattle->cattle,2011,13,b2012,483,483,64420047_33->64420047_41,64420047_33->64420047_41,64420047_33->64420047_41,64420047_33->64420047_41,64420047_33->64420047_41,64420047_33->64420047_41
1248,13,SB0832,cattle,cattle,64420047_42,64420047_33,64420047,64420047,within,55,57,68,abattage,426,402,cattle->cattle,2011,13,b2012,483,483,64420047_33->64420047_42,64420047_33->64420047_42,64420047_33->64420047_42,64420047_33->64420047_42,64420047_33->64420047_42,64420047_33->64420047_42
1249,13,SB0832,cattle,cattle,64420012_21,64420047_35,64420012,64420047,pasture,55,56,73,abattage,427,402,cattle->cattle,2011,18,b2012,483,483,64420047_35->64420012_21,64420047_35->64420012_21,64420047_35->64420012_21,64420047_35->64420012_21,64420047_35->64420012_21,64420047_35->64420012_21
1250,13,SB0832,cattle,cattle,64420028_6,64420047_35,64420028,64420047,pasture,55,57,69,abattage,428,402,cattle->cattle,2011,14,b2012,483,483,64420047_35->64420028_6,64420047_35->64420028_6,64420047_35->64420028_6,64420047_35->64420028_6,64420047_35->64420028_6,64420047_35->64420028_6
1251,13,SB0832,cattle,cattle,64420009_7,64420028_3,64420009,64420028,pasture,56,63,64,demographie,436,402,cattle->cattle,2011,8,b2012,483,483,64420028_3->64420009_7,64420028_3->64420009_7,64420028_3->64420009_7,64420028_3->64420009_7,64420028_3->64420009_7,64420028_3->64420009_7
1252,13,SB0832,cattle,cattle,64420047_49,64420028_5,64420047,64420028,pasture,56,64,68,abattage,437,402,cattle->cattle,2011,12,b2012,483,483,64420028_5->64420047_49,64420028_5->64420047_49,64420028_5->64420047_49,64420028_5->64420047_49,64420028_5->64420047_49,64420028_5->64420047_49
1253,13,SB0832,cattle,cattle,64420038_2,64420047_29,64420038,64420047,pasture,56,59,76,abattage,438,402,cattle->cattle,2011,20,b2012,483,483,64420047_29->64420038_2,64420047_29->64420038_2,64420047_29->64420038_2,64420047_29->64420038_2,64420047_29->64420038_2,64420047_29->64420038_2
1254,13,SB0832,cattle,cattle,64420047_46,64420047_30,64420047,64420047,within,56,58,68,abattage,439,402,cattle->cattle,2011,12,b2012,483,483,64420047_30->64420047_46,64420047_30->64420047_46,64420047_30->64420047_46,64420047_30->64420047_46,64420047_30->64420047_46,64420047_30->64420047_46
1255,13,SB0832,cattle,cattle,64420039_1,64420047_31,64420039,64420047,pasture,56,57,59,abattage,440,402,cattle->cattle,2011,3,b2012,483,483,64420047_31->64420039_1,64420047_31->64420039_1,64420047_31->64420039_1,64420047_31->64420039_1,64420047_31->64420039_1,64420047_31->64420039_1
1256,13,SB0832,cattle,cattle,64420047_45,64420047_32,64420047,64420047,within,56,60,68,abattage,441,402,cattle->cattle,2011,12,b2012,483,483,64420047_32->64420047_45,64420047_32->64420047_45,64420047_32->64420047_45,64420047_32->64420047_45,64420047_32->64420047_45,64420047_32->64420047_45
1257,13,SB0832,cattle,cattle,64420047_47,64420047_32,64420047,64420047,within,56,56,68,abattage,442,402,cattle->cattle,2011,12,b2012,483,483,64420047_32->64420047_47,64420047_32->64420047_47,64420047_32->64420047_47,64420047_32->64420047_47,64420047_32->64420047_47,64420047_32->64420047_47
1258,13,SB0832,cattle,cattle,64420012_22,64420047_33,64420012,64420047,pasture,56,58,73,abattage,443,402,cattle->cattle,2011,17,b2012,483,483,64420047_33->64420012_22,64420047_33->64420012_22,64420047_33->64420012_22,64420047_33->64420012_22,64420047_33->64420012_22,64420047_33->64420012_22
1259,13,SB0832,cattle,cattle,64420035_12,64420047_33,64420035,64420047,pasture,56,58,68,abattage,444,402,cattle->cattle,2011,12,b2012,483,483,64420047_33->64420035_12,64420047_33->64420035_12,64420047_33->64420035_12,64420047_33->64420035_12,64420047_33->64420035_12,64420047_33->64420035_12
1260,13,SB0832,cattle,cattle,64420047_48,64420047_34,64420047,64420047,within,56,60,68,abattage,445,402,cattle->cattle,2011,12,b2012,483,483,64420047_34->64420047_48,64420047_34->64420047_48,64420047_34->64420047_48,64420047_34->64420047_48,64420047_34->64420047_48,64420047_34->64420047_48
1261,13,SB0832,cattle,cattle,64281001_1,64420047_35,64281001,64420047,pasture,56,-1,60,abattage,446,402,cattle->cattle,2011,4,b2012,483,483,64420047_35->64281001_1,64420047_35->64281001_1,64420047_35->64281001_1,64420047_35->64281001_1,64420047_35->64281001_1,64420047_35->64281001_1
1262,13,SB0832,cattle,cattle,64420012_24,64420012_18,64420012,64420012,within,57,58,73,abattage,459,402,cattle->cattle,2011,16,b2012,483,483,64420012_18->64420012_24,64420012_18->64420012_24,64420012_18->64420012_24,64420012_18->64420012_24,64420012_18->64420012_24,64420012_18->64420012_24
1263,13,SB0832,cattle,cattle,64420009_8,64420028_3,64420009,64420028,pasture,57,58,65,abattage,460,402,cattle->cattle,2011,8,b2012,483,483,64420028_3->64420009_8,64420028_3->64420009_8,64420028_3->64420009_8,64420028_3->64420009_8,64420028_3->64420009_8,64420028_3->64420009_8
1264,13,SB0832,cattle,cattle,64420035_15,64420042_1,64420035,64420042,pasture,57,58,68,abattage,461,402,cattle->cattle,2011,11,b2012,483,483,64420042_1->64420035_15,64420042_1->64420035_15,64420042_1->64420035_15,64420042_1->64420035_15,64420042_1->64420035_15,64420042_1->64420035_15
1265,13,SB0832,cattle,cattle,64420044_21,64420044_4,64420044,64420044,within,57,60,63,abattage,462,402,cattle->cattle,2011,6,b2012,483,483,64420044_4->64420044_21,64420044_4->64420044_21,64420044_4->64420044_21,64420044_4->64420044_21,64420044_4->64420044_21,64420044_4->64420044_21
1266,13,SB0832,cattle,cattle,64420015_6,64420044_6,64420015,64420044,pasture,57,59,68,abattage,463,402,cattle->cattle,2011,11,b2012,483,483,64420044_6->64420015_6,64420044_6->64420015_6,64420044_6->64420015_6,64420044_6->64420015_6,64420044_6->64420015_6,64420044_6->64420015_6
1267,13,SB0832,cattle,cattle,64420044_18,64420044_6,64420044,64420044,within,57,58,63,abattage,464,402,cattle->cattle,2011,6,b2012,483,483,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18
1268,13,SB0832,cattle,cattle,64420044_19,64420044_7,64420044,64420044,within,57,-1,61,abattage,465,402,cattle->cattle,2011,4,b2012,483,483,64420044_7->64420044_19,64420044_7->64420044_19,64420044_7->64420044_19,64420044_7->64420044_19,64420044_7->64420044_19,64420044_7->64420044_19
1269,13,SB0832,cattle,cattle,64420044_20,64420044_8,64420044,64420044,within,57,59,61,abattage,466,402,cattle->cattle,2011,4,b2012,483,483,64420044_8->64420044_20,64420044_8->64420044_20,64420044_8->64420044_20,64420044_8->64420044_20,64420044_8->64420044_20,64420044_8->64420044_20
1270,13,SB0832,cattle,cattle,64281001_2,64420047_30,64281001,64420047,pasture,57,-1,60,abattage,467,402,cattle->cattle,2011,3,b2012,483,483,64420047_30->64281001_2,64420047_30->64281001_2,64420047_30->64281001_2,64420047_30->64281001_2,64420047_30->64281001_2,64420047_30->64281001_2
1271,13,SB0832,cattle,cattle,64420047_50,64420047_31,64420047,64420047,within,57,59,68,abattage,468,402,cattle->cattle,2011,11,b2012,483,483,64420047_31->64420047_50,64420047_31->64420047_50,64420047_31->64420047_50,64420047_31->64420047_50,64420047_31->64420047_50,64420047_31->64420047_50
1272,13,SB0832,cattle,cattle,64420035_14,64420047_33,64420035,64420047,pasture,57,64,68,abattage,469,402,cattle->cattle,2011,11,b2012,483,483,64420047_33->64420035_14,64420047_33->64420035_14,64420047_33->64420035_14,64420047_33->64420035_14,64420047_33->64420035_14,64420047_33->64420035_14
1273,13,SB0832,cattle,cattle,64420039_2,64420047_35,64420039,64420047,pasture,57,59,59,abattage,470,402,cattle->cattle,2011,2,b2012,483,483,64420047_35->64420039_2,64420047_35->64420039_2,64420047_35->64420039_2,64420047_35->64420039_2,64420047_35->64420039_2,64420047_35->64420039_2
1274,13,SB0832,cattle,cattle,64420012_23,64420047_37,64420012,64420047,pasture,57,58,73,abattage,471,402,cattle->cattle,2011,16,b2012,483,483,64420047_37->64420012_23,64420047_37->64420012_23,64420047_37->64420012_23,64420047_37->64420012_23,64420047_37->64420012_23,64420047_37->64420012_23
1275,13,SB0832,cattle,cattle,64420035_13,64420047_47,64420035,64420047,pasture,57,58,68,abattage,472,402,cattle->cattle,2011,11,b2012,483,483,64420047_47->64420035_13,64420047_47->64420035_13,64420047_47->64420035_13,64420047_47->64420035_13,64420047_47->64420035_13,64420047_47->64420035_13
1276,13,SB0832,cattle,cattle,64420009_9,64420009_4,64420009,64420009,within,58,58,65,abattage,481,402,cattle->cattle,2011,7,b2012,483,483,64420009_4->64420009_9,64420009_4->64420009_9,64420009_4->64420009_9,64420009_4->64420009_9,64420009_4->64420009_9,64420009_4->64420009_9
1277,13,SB0832,cattle,cattle,64420009_10,64420028_1,64420009,64420028,pasture,58,64,65,abattage,482,402,cattle->cattle,2011,7,b2012,483,483,64420028_1->64420009_10,64420028_1->64420009_10,64420028_1->64420009_10,64420028_1->64420009_10,64420028_1->64420009_10,64420028_1->64420009_10
1278,13,SB0832,cattle,cattle,64420028_8,64420028_3,64420028,64420028,within,58,59,69,abattage,483,402,cattle->cattle,2011,11,b2012,483,483,64420028_3->64420028_8,64420028_3->64420028_8,64420028_3->64420028_8,64420028_3->64420028_8,64420028_3->64420028_8,64420028_3->64420028_8
1279,13,SB0832,cattle,cattle,64420028_7,64420028_6,64420028,64420028,within,58,62,69,abattage,484,402,cattle->cattle,2011,11,b2012,483,483,64420028_6->64420028_7,64420028_6->64420028_7,64420028_6->64420028_7,64420028_6->64420028_7,64420028_6->64420028_7,64420028_6->64420028_7
1280,13,SB0832,cattle,cattle,64420035_16,64420035_11,64420035,64420035,within,58,67,68,abattage,485,402,cattle->cattle,2011,10,b2012,483,483,64420035_11->64420035_16,64420035_11->64420035_16,64420035_11->64420035_16,64420035_11->64420035_16,64420035_11->64420035_16,64420035_11->64420035_16
1281,13,SB0832,cattle,cattle,64420035_20,64420042_1,64420035,64420042,pasture,58,61,68,abattage,486,402,cattle->cattle,2011,10,b2012,483,483,64420042_1->64420035_20,64420042_1->64420035_20,64420042_1->64420035_20,64420042_1->64420035_20,64420042_1->64420035_20,64420042_1->64420035_20
1282,13,SB0832,cattle,cattle,64420044_22,64420044_12,64420044,64420044,within,58,-1,61,abattage,487,402,cattle->cattle,2011,3,b2012,483,483,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22
1283,13,SB0832,cattle,cattle,64420044_24,64420044_15,64420044,64420044,within,58,59,63,abattage,488,402,cattle->cattle,2011,5,b2012,483,483,64420044_15->64420044_24,64420044_15->64420044_24,64420044_15->64420044_24,64420044_15->64420044_24,64420044_15->64420044_24,64420044_15->64420044_24
1284,13,SB0832,cattle,cattle,64420044_23,64420044_7,64420044,64420044,within,58,-1,61,abattage,489,402,cattle->cattle,2011,3,b2012,483,483,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23
1285,13,SB0832,cattle,cattle,64281001_3,64420047_29,64281001,64420047,pasture,58,-1,60,abattage,490,402,cattle->cattle,2011,2,b2012,483,483,64420047_29->64281001_3,64420047_29->64281001_3,64420047_29->64281001_3,64420047_29->64281001_3,64420047_29->64281001_3,64420047_29->64281001_3
1286,13,SB0832,cattle,cattle,64420035_18,64420047_30,64420035,64420047,pasture,58,64,68,abattage,491,402,cattle->cattle,2011,10,b2012,483,483,64420047_30->64420035_18,64420047_30->64420035_18,64420047_30->64420035_18,64420047_30->64420035_18,64420047_30->64420035_18,64420047_30->64420035_18
1287,13,SB0832,cattle,cattle,64420035_19,64420047_30,64420035,64420047,pasture,58,59,68,abattage,492,402,cattle->cattle,2011,10,b2012,483,483,64420047_30->64420035_19,64420047_30->64420035_19,64420047_30->64420035_19,64420047_30->64420035_19,64420047_30->64420035_19,64420047_30->64420035_19
1288,13,SB0832,cattle,cattle,64420035_17,64420047_32,64420035,64420047,pasture,58,60,68,abattage,493,402,cattle->cattle,2011,10,b2012,483,483,64420047_32->64420035_17,64420047_32->64420035_17,64420047_32->64420035_17,64420047_32->64420035_17,64420047_32->64420035_17,64420047_32->64420035_17
1289,13,SB0832,cattle,cattle,64420047_51,64420047_36,64420047,64420047,within,58,59,68,abattage,494,402,cattle->cattle,2011,10,b2012,483,483,64420047_36->64420047_51,64420047_36->64420047_51,64420047_36->64420047_51,64420047_36->64420047_51,64420047_36->64420047_51,64420047_36->64420047_51
1290,13,SB0832,cattle,cattle,64420047_52,64420047_37,64420047,64420047,within,58,-1,59,demographie,495,402,cattle->cattle,2011,1,b2012,483,483,64420047_37->64420047_52,64420047_37->64420047_52,64420047_37->64420047_52,64420047_37->64420047_52,64420047_37->64420047_52,64420047_37->64420047_52
1291,13,SB0832,cattle,cattle,64420039_3,64420047_42,64420039,64420047,pasture,58,-1,59,abattage,496,402,cattle->cattle,2011,1,b2012,483,483,64420047_42->64420039_3,64420047_42->64420039_3,64420047_42->64420039_3,64420047_42->64420039_3,64420047_42->64420039_3,64420047_42->64420039_3
1292,13,SB0832,cattle,cattle,64420047_53,64420047_42,64420047,64420047,within,58,62,68,abattage,497,402,cattle->cattle,2011,10,b2012,483,483,64420047_42->64420047_53,64420047_42->64420047_53,64420047_42->64420047_53,64420047_42->64420047_53,64420047_42->64420047_53,64420047_42->64420047_53
1293,13,SB0832,cattle,cattle,64420012_25,64420047_46,64420012,64420047,pasture,58,68,72,demographie,498,402,cattle->cattle,2011,14,b2012,483,483,64420047_46->64420012_25,64420047_46->64420012_25,64420047_46->64420012_25,64420047_46->64420012_25,64420047_46->64420012_25,64420047_46->64420012_25
1294,13,SB0832,cattle,cattle,64420009_11,64420009_0,64420009,64420009,within,59,63,65,abattage,510,402,cattle->cattle,2011,6,b2012,483,483,64420009_0->64420009_11,64420009_0->64420009_11,64420009_0->64420009_11,64420009_0->64420009_11,64420009_0->64420009_11,64420009_0->64420009_11
1295,13,SB0832,cattle,cattle,64420009_13,64420009_3,64420009,64420009,within,59,64,65,abattage,511,402,cattle->cattle,2011,6,b2012,483,483,64420009_3->64420009_13,64420009_3->64420009_13,64420009_3->64420009_13,64420009_3->64420009_13,64420009_3->64420009_13,64420009_3->64420009_13
1296,13,SB0832,cattle,cattle,64420009_14,64420009_5,64420009,64420009,within,59,-1,61,demographie,512,402,cattle->cattle,2011,2,b2012,483,483,64420009_5->64420009_14,64420009_5->64420009_14,64420009_5->64420009_14,64420009_5->64420009_14,64420009_5->64420009_14,64420009_5->64420009_14
1297,13,SB0832,cattle,cattle,64420009_12,64420009_9,64420009,64420009,within,59,61,64,demographie,513,402,cattle->cattle,2011,5,b2012,483,483,64420009_9->64420009_12,64420009_9->64420009_12,64420009_9->64420009_12,64420009_9->64420009_12,64420009_9->64420009_12,64420009_9->64420009_12
1298,13,SB0832,cattle,cattle,64420012_26,64420012_21,64420012,64420012,within,59,60,73,abattage,514,402,cattle->cattle,2011,14,b2012,483,483,64420012_21->64420012_26,64420012_21->64420012_26,64420012_21->64420012_26,64420012_21->64420012_26,64420012_21->64420012_26,64420012_21->64420012_26
1299,13,SB0832,cattle,cattle,64420035_25,64420035_10,64420035,64420035,within,59,60,68,abattage,515,402,cattle->cattle,2011,9,b2012,483,483,64420035_10->64420035_25,64420035_10->64420035_25,64420035_10->64420035_25,64420035_10->64420035_25,64420035_10->64420035_25,64420035_10->64420035_25
1300,13,SB0832,cattle,cattle,64420035_26,64420035_12,64420035,64420035,within,59,61,67,demographie,516,402,cattle->cattle,2011,8,b2012,483,483,64420035_12->64420035_26,64420035_12->64420035_26,64420035_12->64420035_26,64420035_12->64420035_26,64420035_12->64420035_26,64420035_12->64420035_26
1301,13,SB0832,cattle,cattle,64420035_23,64420035_13,64420035,64420035,within,59,-1,62,demographie,517,402,cattle->cattle,2011,3,b2012,483,483,64420035_13->64420035_23,64420035_13->64420035_23,64420035_13->64420035_23,64420035_13->64420035_23,64420035_13->64420035_23,64420035_13->64420035_23
1302,13,SB0832,cattle,cattle,64420035_24,64420035_13,64420035,64420035,within,59,60,68,abattage,518,402,cattle->cattle,2011,9,b2012,483,483,64420035_13->64420035_24,64420035_13->64420035_24,64420035_13->64420035_24,64420035_13->64420035_24,64420035_13->64420035_24,64420035_13->64420035_24
1303,13,SB0832,cattle,cattle,64420035_21,64420035_15,64420035,64420035,within,59,61,68,abattage,519,402,cattle->cattle,2011,9,b2012,483,483,64420035_15->64420035_21,64420035_15->64420035_21,64420035_15->64420035_21,64420035_15->64420035_21,64420035_15->64420035_21,64420035_15->64420035_21
1304,13,SB0832,cattle,cattle,64420035_22,64420035_19,64420035,64420035,within,59,59,68,abattage,520,402,cattle->cattle,2011,9,b2012,483,483,64420035_19->64420035_22,64420035_19->64420035_22,64420035_19->64420035_22,64420035_19->64420035_22,64420035_19->64420035_22,64420035_19->64420035_22
1305,13,SB0832,cattle,cattle,64420039_4,64420039_2,64420039,64420039,within,59,-1,59,abattage,521,402,cattle->cattle,2011,0,b2012,483,483,64420039_2->64420039_4,64420039_2->64420039_4,64420039_2->64420039_4,64420039_2->64420039_4,64420039_2->64420039_4,64420039_2->64420039_4
1306,13,SB0832,cattle,cattle,64420042_4,64420042_1,64420042,64420042,within,59,-1,67,abattage,522,402,cattle->cattle,2011,8,b2012,483,483,64420042_1->64420042_4,64420042_1->64420042_4,64420042_1->64420042_4,64420042_1->64420042_4,64420042_1->64420042_4,64420042_1->64420042_4
1307,13,SB0832,cattle,cattle,64420042_5,64420042_1,64420042,64420042,within,59,-1,67,abattage,523,402,cattle->cattle,2011,8,b2012,483,483,64420042_1->64420042_5,64420042_1->64420042_5,64420042_1->64420042_5,64420042_1->64420042_5,64420042_1->64420042_5,64420042_1->64420042_5
1308,13,SB0832,cattle,cattle,64420042_6,64420042_1,64420042,64420042,within,59,63,67,abattage,524,402,cattle->cattle,2011,8,b2012,483,483,64420042_1->64420042_6,64420042_1->64420042_6,64420042_1->64420042_6,64420042_1->64420042_6,64420042_1->64420042_6,64420042_1->64420042_6
1309,13,SB0832,cattle,cattle,64420042_3,64420042_2,64420042,64420042,within,59,-1,67,abattage,525,402,cattle->cattle,2011,8,b2012,483,483,64420042_2->64420042_3,64420042_2->64420042_3,64420042_2->64420042_3,64420042_2->64420042_3,64420042_2->64420042_3,64420042_2->64420042_3
1310,13,SB0832,cattle,cattle,64420047_54,64420047_42,64420047,64420047,within,59,60,68,abattage,526,402,cattle->cattle,2011,9,b2012,483,483,64420047_42->64420047_54,64420047_42->64420047_54,64420047_42->64420047_54,64420047_42->64420047_54,64420047_42->64420047_54,64420047_42->64420047_54
1311,13,SB0832,cattle,cattle,64420047_55,64420047_42,64420047,64420047,within,59,60,68,abattage,527,402,cattle->cattle,2011,9,b2012,483,483,64420047_42->64420047_55,64420047_42->64420047_55,64420047_42->64420047_55,64420047_42->64420047_55,64420047_42->64420047_55,64420047_42->64420047_55
1312,13,SB0832,cattle,cattle,64420047_56,64420047_44,64420047,64420047,within,59,60,68,abattage,528,402,cattle->cattle,2011,9,b2012,483,483,64420047_44->64420047_56,64420047_44->64420047_56,64420047_44->64420047_56,64420047_44->64420047_56,64420047_44->64420047_56,64420047_44->64420047_56
