infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_1,2,NA,NA,2007-09-30T22:00:00Z,NA,cattle,NA,NA
45_d500_152_0,3,2,0,2013-05-31T22:00:00Z,2007-09-30T22:00:00Z,badger,cattle,64420015_1
64420015_2,4,2,0,2008-11-30T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_3,5,2,0,2007-10-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_4,6,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_5,7,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_6,8,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_7,9,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_8,10,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_10,11,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_13,12,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_11,13,2,0.0058738413977903175,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_9,14,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_12,15,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_15,16,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_14,17,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_16,18,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_17,19,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_18,20,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_19,21,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
64420015_21,22,2,0,2008-12-31T23:00:00Z,2007-09-30T22:00:00Z,cattle,cattle,64420015_1
