infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,2,0.005882776482135821,2008-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420015_1,2,NA,NA,2007-12-31T23:00:00Z,NA,cattle,NA,NA
45_d500_160_1,3,56,0,2013-05-31T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64420009_0
64420015_2,4,2,0.005882776482135821,2008-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420015_3,5,1,0,2008-05-31T22:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
64420015_4,6,2,0.005882776482135821,2008-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_156_0,7,2,0,2017-05-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_160_2,8,79,0,2020-01-31T23:00:00Z,2014-11-30T23:00:00Z,badger,cattle,64554016_0
64201021_0,9,2,0.005882776482135821,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_177_0,10,2,0,2013-07-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_170_0,11,2,0.005882776482135821,2014-04-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_176_0,12,2,0,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_176_1,13,2,0.005882776482135821,2013-07-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64201008_0,14,2,0,2010-01-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_1,15,2,0.005873865220788761,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_2,16,2,0,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_0,17,2,0,2012-07-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_3,18,2,0,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201008_1,19,2,0,2010-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201008_2,20,2,0,2010-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_4,21,2,0,2010-11-30T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_5,22,2,0,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_177_1,23,2,0,2012-10-31T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_178_0,24,2,0,2012-11-30T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_156_3,25,2,0,2014-06-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_160_3,26,56,0,2015-04-30T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64420009_0
45_d500_178_1,27,2,0,2012-09-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_177_2,28,2,0.005882776482135821,2020-01-31T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64201021_6,29,2,0,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_7,30,2,0.005873865220788761,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_8,31,2,0,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_1,32,2,0.005873865220788761,2012-07-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_2,33,2,0,2012-07-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_178_2,34,2,0,2011-12-31T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_169_0,35,2,0,2012-01-31T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64201021_9,36,2,0,2012-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_3,37,2,0,2012-06-30T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_10,38,2,0,2012-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_178_3,39,2,0,2014-06-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64201014_5,40,2,0,2012-07-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_4,41,2,0,2011-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_11,42,2,0,2012-07-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_8,43,2,0,2012-07-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_6,44,2,0,2012-04-30T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_7,45,2,0,2012-05-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201014_9,46,2,0.005873865220788761,2012-07-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_12,47,2,0,2012-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64201021_13,48,2,0,2012-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64281_0,49,2,0,2015-05-31T22:00:00Z,2007-12-31T23:00:00Z,boar,cattle,64420015_1
45_d500_168_0,50,2,0,2015-02-28T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64201021_14,51,2,0,2012-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_168_1,52,2,0,2013-02-28T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64201021_15,53,2,0,2012-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64521015_0,54,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64201021_16,55,2,0,2012-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420009_0,56,1,0.005882776482135821,2013-03-31T22:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
64281_1,57,2,0.005882776482135821,2014-04-30T22:00:00Z,2007-12-31T23:00:00Z,boar,cattle,64420015_1
64310006_0,58,56,0,2016-03-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
64281_2,59,2,0,2013-09-30T22:00:00Z,2007-12-31T23:00:00Z,boar,cattle,64420015_1
3_d500_284_0,60,79,0,2017-05-31T22:00:00Z,2014-11-30T23:00:00Z,badger,cattle,64554016_0
45_d500_177_3,61,2,0,2015-09-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_163_0,62,56,0.005882776482135821,2015-06-30T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64420009_0
45_d500_163_1,63,56,0,2015-08-31T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64420009_0
3_d500_284_1,64,79,0,2016-04-30T22:00:00Z,2014-11-30T23:00:00Z,badger,cattle,64554016_0
64310006_1,65,56,0.005882776482135821,2016-05-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
45_d500_99_866_0,66,56,0,2015-04-30T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64420009_0
64310_0,67,56,0.005882776482135821,2016-10-31T23:00:00Z,2013-03-31T22:00:00Z,boar,cattle,64420009_0
64281_3,68,2,0,2016-02-29T23:00:00Z,2007-12-31T23:00:00Z,boar,cattle,64420015_1
64310006_2,69,56,0,2016-05-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
64521015_1,70,79,0,2015-05-31T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521015_2,71,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521015_3,72,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64290007_0,73,79,0,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64310006_3,74,56,0,2016-05-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
45_d500_99_866_1,75,56,0,2016-08-31T22:00:00Z,2013-03-31T22:00:00Z,badger,cattle,64420009_0
64420038_0,76,79,0,2015-08-31T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64310_1,77,56,0,2014-07-31T22:00:00Z,2013-03-31T22:00:00Z,boar,cattle,64420009_0
3_d500_284_2,78,172,0,2019-10-31T23:00:00Z,2017-01-31T23:00:00Z,badger,boar,64521_4
64554016_0,79,1,0.005873865220788761,2014-11-30T23:00:00Z,2008-03-31T22:00:00Z,cattle,cattle,64420015_0
3_d500_304_0,80,79,0,2018-07-31T22:00:00Z,2014-11-30T23:00:00Z,badger,cattle,64554016_0
64290007_1,81,79,0,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521_0,82,79,0,2015-12-31T23:00:00Z,2014-11-30T23:00:00Z,boar,cattle,64554016_0
3_d500_305_0,83,79,0,2015-07-31T22:00:00Z,2014-11-30T23:00:00Z,badger,cattle,64554016_0
64310006_4,84,56,0,2016-05-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
64290007_2,85,79,0,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521015_4,86,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521_1,87,79,0,2016-08-31T22:00:00Z,2014-11-30T23:00:00Z,boar,cattle,64554016_0
64290007_3,88,79,0,2015-12-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64290007_4,89,79,0,2015-02-28T23:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64310006_5,90,56,0.005873865220788761,2016-05-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
64310006_6,91,56,0,2016-05-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
64521015_8,92,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521015_7,93,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521015_5,94,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64521015_6,95,79,0,2015-06-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64554016_0
64310006_8,96,56,0,2016-05-31T22:00:00Z,2013-03-31T22:00:00Z,cattle,cattle,64420009_0
