2_d500_36_0_badger_2013-05-01,40007015_0_cattle_2013-06-01,40007015_1_cattle_2013-07-01,40007015_2_cattle_2013-07-01,40007015_3_cattle_2013-07-01,40007015_4_cattle_2013-07-01,40007015_5_cattle_2013-07-01,40007015_6_cattle_2013-07-01,40007015_7_cattle_2013-07-01,40007_0_boar_2015-05-01,45_d500_100_0_badger_2016-05-01,45_d500_105_726_0_badger_2015-06-01,45_d500_105_726_1_badger_2015-01-01,45_d500_105_728_0_badger_2017-07-01,45_d500_110_0_badger_2015-12-01,45_d500_123_762_0_badger_2012-01-01,45_d500_123_762_1_badger_2017-09-01,45_d500_123_762_2_badger_2018-06-01,45_d500_133_6_badger_2020-02-01,45_d500_155_880_0_badger_2016-10-01,45_d500_155_880_1_badger_2016-09-01,45_d500_157_852_0_badger_2010-05-01,45_d500_157_852_1_badger_2011-03-01,45_d500_157_852_2_badger_2011-10-01,45_d500_157_852_3_badger_2013-06-01,45_d500_157_852_4_badger_2020-02-01,45_d500_157_858_0_badger_2014-06-01,45_d500_157_858_1_badger_2012-01-01,45_d500_157_858_2_badger_2011-11-01,45_d500_159_855_0_badger_2013-05-01,45_d500_159_855_1_badger_2014-06-01,45_d500_159_855_2_badger_2015-05-01,45_d500_163_0_badger_2013-05-01,45_d500_163_1_badger_2019-05-01,45_d500_182_0_badger_2015-05-01,45_d500_218_0_badger_2012-05-01,45_d500_37_577_0_badger_2017-09-01,45_d500_48_0_badger_2015-07-01,45_d500_99_766_0_badger_2019-05-01,56_d500_25_1990_0_badger_2013-06-01,56_d500_26_1794_0_badger_2017-02-01,56_d500_41_0_badger_2013-05-01,56_d500_42_1984_0_badger_2014-02-01,56_d500_42_1984_1_badger_2015-07-01,56_d500_42_1988_0_badger_2014-06-01,56_d500_46_1992_0_badger_2013-07-01,64099015_2_cattle_2016-12-01,64099015_3_cattle_2017-04-01,64099015_4_cattle_2016-12-01,64149009_0_cattle_2014-08-01,64149009_1_cattle_2016-01-01,64149009_2_cattle_2016-03-01,64149013_9_cattle_2020-02-01,64241021_0_cattle_2014-05-01,64241021_1_cattle_2014-04-01,64241021_2_cattle_2014-07-01,64241021_3_cattle_2014-05-01,64241025_0_cattle_2014-07-01,64241029_1_cattle_2014-04-01,64241029_2_cattle_2014-04-01,64241043_0_cattle_2014-06-01,64241_0_boar_2014-02-01,64241_1_boar_2016-06-01,64241_2_boar_2016-01-01,64244012_0_cattle_2012-08-01,64244012_10_cattle_2012-08-01,64244012_11_cattle_2012-08-01,64244012_12_cattle_2012-08-01,64244012_13_cattle_2012-08-01,64244012_14_cattle_2012-08-01,64244012_15_cattle_2012-08-01,64244012_16_cattle_2012-08-01,64244012_17_cattle_2012-08-01,64244012_18_cattle_2013-10-01,64244012_19_cattle_2016-01-01,64244012_1_cattle_2012-07-01,64244012_20_cattle_2016-05-01,64244012_21_cattle_2016-05-01,64244012_22_cattle_2016-05-01,64244012_23_cattle_2016-06-01,64244012_2_cattle_2012-08-01,64244012_3_cattle_2012-08-01,64244012_4_cattle_2012-08-01,64244012_5_cattle_2012-08-01,64244012_6_cattle_2012-08-01,64244012_7_cattle_2012-08-01,64244012_8_cattle_2012-05-01,64244012_9_cattle_2012-04-01,64310006_0_cattle_2014-09-01,64310_0_boar_2013-12-01,64310_1_boar_2014-05-01,64310_2_boar_2015-11-01,64310_3_boar_2015-05-01,64310_4_boar_2018-02-01,64310_5_boar_2015-02-01,64326020_0_cattle_2013-02-01,64326020_1_cattle_2013-02-01,64326020_2_cattle_2015-02-01,64349068_3_cattle_2015-12-01,64349068_4_cattle_2017-02-01,64349_87_boar_2016-06-01,64349_89_boar_2017-09-01,64349_90_boar_2017-09-01,64359008_0_cattle_2016-03-01,64359056_0_cattle_2014-03-01,64359103_0_cattle_2013-12-01,64359103_1_cattle_2013-12-01,64359110_0_cattle_2016-02-01,64359110_1_cattle_2016-02-01,64359110_2_cattle_2016-02-01,64359110_3_cattle_2016-06-01,64359110_4_cattle_2016-06-01,64359110_5_cattle_2016-02-01,64359110_6_cattle_2016-02-01,64359110_7_cattle_2016-02-01,64359110_8_cattle_2016-02-01,64359110_9_cattle_2016-06-01,64359200_0_cattle_2016-02-01,64359209_0_cattle_2014-01-01,64359209_1_cattle_2016-03-01,64359211_0_cattle_2015-12-01,64359211_1_cattle_2016-02-01,64359211_2_cattle_2015-12-01,64359211_3_cattle_2016-02-01,64359_10_boar_2015-09-01,64359_12_boar_2018-12-01,64359_13_boar_2015-11-01,64359_14_boar_2015-04-01,64359_15_boar_2016-08-01,64359_16_boar_2020-02-01,64359_17_boar_2017-11-01,64359_18_boar_2016-02-01,64359_19_boar_2017-02-01,64359_1_boar_2014-04-01,64359_20_boar_2019-11-01,64359_21_boar_2016-08-01,64359_22_boar_2016-10-01,64359_4_boar_2015-02-01,64359_8_boar_2015-11-01,64359_9_boar_2014-06-01,64420002_0_cattle_2013-08-01,64420002_10_cattle_2013-08-01,64420002_11_cattle_2013-08-01,64420002_12_cattle_2013-08-01,64420002_13_cattle_2013-08-01,64420002_14_cattle_2013-07-01,64420002_15_cattle_2013-08-01,64420002_16_cattle_2013-08-01,64420002_17_cattle_2013-08-01,64420002_18_cattle_2013-08-01,64420002_19_cattle_2013-08-01,64420002_1_cattle_2013-08-01,64420002_20_cattle_2013-08-01,64420002_21_cattle_2013-08-01,64420002_2_cattle_2013-08-01,64420002_3_cattle_2013-08-01,64420002_4_cattle_2013-08-01,64420002_5_cattle_2013-08-01,64420002_6_cattle_2013-08-01,64420002_7_cattle_2013-04-01,64420002_8_cattle_2013-08-01,64420002_9_cattle_2013-08-01,64420009_0_cattle_2016-05-01,64420009_1_cattle_2016-03-01,64420009_2_cattle_2017-09-01,64420012_3_cattle_2014-12-01,64420012_4_cattle_2014-12-01,64420012_5_cattle_2014-12-01,64420012_6_cattle_2014-12-01,64420015_0_cattle_2008-06-01,64420015_1_cattle_2008-04-01,64420015_2_cattle_2008-06-01,64420028_0_cattle_2013-12-01,64420028_1_cattle_2013-12-01,64420035_0_cattle_2014-03-01,64420035_10_cattle_2015-05-01,64420035_1_cattle_2014-01-01,64420035_2_cattle_2014-01-01,64420035_3_cattle_2014-03-01,64420035_4_cattle_2014-01-01,64420035_5_cattle_2014-01-01,64420035_6_cattle_2014-01-01,64420035_7_cattle_2014-03-01,64420035_8_cattle_2014-03-01,64420035_9_cattle_2015-03-01,64420039_0_cattle_2013-05-01,64420039_10_cattle_2013-05-01,64420039_11_cattle_2013-05-01,64420039_12_cattle_2013-05-01,64420039_13_cattle_2013-05-01,64420039_14_cattle_2013-05-01,64420039_15_cattle_2013-05-01,64420039_16_cattle_2013-05-01,64420039_17_cattle_2013-05-01,64420039_18_cattle_2013-05-01,64420039_19_cattle_2013-05-01,64420039_1_cattle_2013-04-01,64420039_20_cattle_2013-05-01,64420039_21_cattle_2013-05-01,64420039_22_cattle_2013-05-01,64420039_23_cattle_2019-02-01,64420039_2_cattle_2013-05-01,64420039_3_cattle_2013-05-01,64420039_4_cattle_2013-05-01,64420039_5_cattle_2013-05-01,64420039_6_cattle_2013-05-01,64420039_7_cattle_2013-05-01,64420039_8_cattle_2013-05-01,64420039_9_cattle_2013-03-01,64420047_1_cattle_2013-12-01,64420047_2_cattle_2014-02-01,64420047_3_cattle_2014-02-01,64420047_4_cattle_2014-02-01,64426001_0_cattle_2012-08-01,64426001_10_cattle_2014-05-01,64426001_1_cattle_2012-08-01,64426001_2_cattle_2012-07-01,64426001_3_cattle_2012-08-01,64426001_4_cattle_2012-08-01,64426001_5_cattle_2012-08-01,64426001_6_cattle_2014-03-01,64426001_7_cattle_2014-03-01,64426001_8_cattle_2014-05-01,64426001_9_cattle_2014-03-01,64449006_0_cattle_2011-12-01,64449006_1_cattle_2011-12-01,64449006_2_cattle_2011-09-01,64449006_3_cattle_2011-10-01,64449006_4_cattle_2011-11-01,64449006_5_cattle_2011-12-01,64449006_6_cattle_2011-12-01,64449009_0_cattle_2012-05-01,64449009_1_cattle_2012-08-01,64449009_2_cattle_2012-08-01,64459003_0_cattle_2009-12-01,64459003_10_cattle_2011-01-01,64459003_11_cattle_2011-01-01,64459003_12_cattle_2011-01-01,64459003_13_cattle_2011-01-01,64459003_14_cattle_2010-06-01,64459003_15_cattle_2011-01-01,64459003_16_cattle_2010-07-01,64459003_17_cattle_2011-01-01,64459003_18_cattle_2010-07-01,64459003_19_cattle_2011-01-01,64459003_1_cattle_2011-01-01,64459003_20_cattle_2011-01-01,64459003_21_cattle_2011-01-01,64459003_22_cattle_2011-01-01,64459003_23_cattle_2011-01-01,64459003_24_cattle_2011-01-01,64459003_25_cattle_2011-01-01,64459003_26_cattle_2011-01-01,64459003_27_cattle_2011-01-01,64459003_28_cattle_2011-01-01,64459003_29_cattle_2011-01-01,64459003_2_cattle_2011-01-01,64459003_30_cattle_2011-01-01,64459003_31_cattle_2011-01-01,64459003_32_cattle_2011-01-01,64459003_33_cattle_2011-01-01,64459003_34_cattle_2011-01-01,64459003_35_cattle_2011-01-01,64459003_36_cattle_2011-01-01,64459003_37_cattle_2011-01-01,64459003_38_cattle_2011-01-01,64459003_39_cattle_2011-01-01,64459003_3_cattle_2011-01-01,64459003_40_cattle_2011-01-01,64459003_41_cattle_2011-01-01,64459003_42_cattle_2011-01-01,64459003_43_cattle_2011-01-01,64459003_44_cattle_2011-01-01,64459003_45_cattle_2011-01-01,64459003_46_cattle_2011-01-01,64459003_47_cattle_2011-01-01,64459003_48_cattle_2011-01-01,64459003_49_cattle_2011-01-01,64459003_4_cattle_2011-01-01,64459003_50_cattle_2011-01-01,64459003_51_cattle_2011-01-01,64459003_52_cattle_2011-01-01,64459003_53_cattle_2011-01-01,64459003_54_cattle_2011-01-01,64459003_55_cattle_2011-01-01,64459003_56_cattle_2011-01-01,64459003_57_cattle_2011-01-01,64459003_58_cattle_2011-01-01,64459003_59_cattle_2012-05-01,64459003_5_cattle_2011-01-01,64459003_60_cattle_2012-05-01,64459003_61_cattle_2012-05-01,64459003_62_cattle_2012-05-01,64459003_63_cattle_2012-04-01,64459003_64_cattle_2012-05-01,64459003_65_cattle_2012-05-01,64459003_66_cattle_2012-05-01,64459003_67_cattle_2019-03-01,64459003_6_cattle_2011-01-01,64459003_7_cattle_2011-01-01,64459003_8_cattle_2011-01-01,64459003_9_cattle_2010-12-01,64508019_0_cattle_2013-01-01,64508019_1_cattle_2013-03-01,64508019_2_cattle_2013-01-01,64508019_3_cattle_2013-04-01,64508019_4_cattle_2013-01-01,64508_0_boar_2014-09-01,64508_1_boar_2013-04-01,64556034_0_cattle_2016-12-01,64556039_0_cattle_2016-04-01,64556039_10_cattle_2016-04-01,64556039_1_cattle_2015-12-01,64556039_2_cattle_2015-12-01,64556039_3_cattle_2015-12-01,64556039_4_cattle_2016-04-01,64556039_5_cattle_2015-12-01,64556039_6_cattle_2016-04-01,64556039_7_cattle_2016-04-01,64556039_8_cattle_2016-04-01,64556039_9_cattle_2016-07-01,64556_2_boar_2018-12-01,64556_4_boar_2017-03-01,64556_5_boar_2016-04-01,64556_6_boar_2016-05-01,64556_7_boar_2018-05-01,64556_8_boar_2016-11-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.024595080983803183,0.009198160367926414,0.06918616276744652,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.09678064387122662,0.018596280743851196,0.07838432313537322,0.2851429714057207,0,0,0,0,0,0,0,0.10597880423915332,0.1819636072785478,0.08258348330333976,0.08438312337532541,0.09278144371125849,0.1327734453109398,0.05378924215156952,0.10177964407118678,0.10657868426314854,1.999600079984003e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0.23075384923015899,5.998800239952009e-4,0,3.999200159968006e-4,0.001399720055988802,5.998800239952009e-4,0.007398520295940815,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,0,0,0,0,0,0.04379124175164954,0.03119376124775037,0.03519296140771836,0.04399120175964794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3057388522295537,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0.03019396120775837,0,0.005798840231953611,0.16616676664667368,0.0023995200959808036,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5944811037792127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2831433713257369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037792441511697555,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0.1239752049590099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.003999200159968007,5.998800239952009e-4,5.998800239952009e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04159168166366715,0,0,0,0.0027994401119776045,0.015996800639872,0.05558888222355512,0,0,0,0,0,0,0,0.006398720255948813,0.024995000999799982,0.002599480103979204,0.005798840231953611,0.008798240351929614,0.019996000799839993,0.2033593281343773,0.08738252349530151,0.22275544891022273,0,0,0,0,0,0,0,0,0,0,0,0.033193361327734365,0.0027994401119776045,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0.03699260147970396,0.01099780043991201,0.008798240351929614,0.03139372125574877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745850829834035,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0.051989602079583926,0,0,0.008598280343931215,0,0,0,0,0.12737452509498282,0.14577084583083622,0,0,0,0,0,0,0,0,0,0,0.1483703259348155,0,0.1267746450709876,0.15076984603079638,0.1021795640871836,0.18296340731853983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02639472105578878,0,0,0.0067986402719456135,7.998400319936012e-4,0,0.022995400919815986,0,0,0,0,0,0,0,0.006598680263947213,0.0165966806638672,0.1391721655668888,0.14957008598280594,0.005798840231953611,0.08838232353529354,0.005998800239952012,0.002199560087982403,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0.051989602079583926,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27434513097380825,1.999600079984003e-4,0,0.20815836832633905,0.017996400719855997,0.05038992201559673,0,0,0,0,0,0,0,0,0.05778844231153751,0.1607678464307167,0.06758648270345927,0.07518496300739871,0.07438512297540509,0.11317736452709595,0.12157568486302903,0.1667666466706689,0.20435912817436933,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0.22435512897420998,0.0023995200959808036,0,0.0017996400719856025,0.003399320135972806,0,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029594081183763173,0,0,0,0,0,0.08958208358328398,0.061987602479503905,0.032593481303739166,0.07898420315936844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04159168166366715,0.04939012197560473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05498900219955992,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0,0.15836832633473583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042191561687662346,0.5366926614676812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042191561687662346,0,0,0,0,0,0,0,0,0
