45_d500_100_2_badger_2015-07-01,45_d500_123_762_0_badger_2015-08-01,45_d500_152_0_badger_2014-06-01,45_d500_152_1_badger_2013-08-01,45_d500_152_2_badger_2011-12-01,45_d500_155_880_0_badger_2017-05-01,45_d500_156_0_badger_2020-02-01,45_d500_157_858_0_badger_2013-08-01,45_d500_157_858_1_badger_2014-05-01,45_d500_157_858_2_badger_2012-04-01,45_d500_157_858_3_badger_2012-11-01,45_d500_157_858_4_badger_2017-03-01,45_d500_157_858_5_badger_2020-02-01,45_d500_160_0_badger_2013-08-01,45_d500_160_1_badger_2015-05-01,45_d500_160_2_badger_2010-07-01,45_d500_160_3_badger_2020-02-01,45_d500_160_4_badger_2012-07-01,45_d500_160_5_badger_2013-03-01,45_d500_160_7_badger_2014-08-01,45_d500_163_0_badger_2014-09-01,45_d500_163_2_badger_2014-04-01,45_d500_163_3_badger_2018-07-01,45_d500_220_0_badger_2016-08-01,45_d500_37_600_0_badger_2014-07-01,45_d500_51_0_badger_2020-02-01,45_d500_51_1_badger_2017-12-01,45_d500_51_2_badger_2020-02-01,45_d500_62_0_badger_2020-02-01,45_d500_99_720_0_badger_2015-06-01,45_d500_99_720_1_badger_2020-02-01,45_d500_99_866_4_badger_2013-04-01,45_d500_99_866_5_badger_2012-10-01,45_d500_99_866_6_badger_2015-06-01,5_d500_15_0_badger_2017-08-01,64183034_0_cattle_2016-06-01,64183034_10_cattle_2016-06-01,64183034_11_cattle_2016-04-01,64183034_12_cattle_2016-06-01,64183034_13_cattle_2016-04-01,64183034_14_cattle_2016-04-01,64183034_15_cattle_2016-04-01,64183034_16_cattle_2016-04-01,64183034_17_cattle_2016-04-01,64183034_18_cattle_2016-06-01,64183034_19_cattle_2016-06-01,64183034_1_cattle_2016-06-01,64183034_20_cattle_2016-06-01,64183034_21_cattle_2016-02-01,64183034_22_cattle_2016-04-01,64183034_23_cattle_2016-06-01,64183034_24_cattle_2016-04-01,64183034_25_cattle_2016-04-01,64183034_26_cattle_2016-04-01,64183034_27_cattle_2016-04-01,64183034_28_cattle_2016-01-01,64183034_29_cattle_2016-04-01,64183034_2_cattle_2016-04-01,64183034_30_cattle_2016-06-01,64183034_31_cattle_2016-06-01,64183034_32_cattle_2016-04-01,64183034_33_cattle_2016-06-01,64183034_34_cattle_2016-03-01,64183034_35_cattle_2016-04-01,64183034_36_cattle_2016-04-01,64183034_37_cattle_2016-06-01,64183034_38_cattle_2016-06-01,64183034_39_cattle_2016-04-01,64183034_3_cattle_2016-06-01,64183034_40_cattle_2016-06-01,64183034_41_cattle_2016-04-01,64183034_42_cattle_2016-06-01,64183034_43_cattle_2016-04-01,64183034_44_cattle_2016-06-01,64183034_45_cattle_2016-04-01,64183034_46_cattle_2016-06-01,64183034_47_cattle_2016-04-01,64183034_48_cattle_2016-04-01,64183034_49_cattle_2016-06-01,64183034_4_cattle_2016-04-01,64183034_50_cattle_2016-04-01,64183034_51_cattle_2016-06-01,64183034_52_cattle_2016-06-01,64183034_53_cattle_2016-04-01,64183034_54_cattle_2016-04-01,64183034_55_cattle_2016-06-01,64183034_56_cattle_2016-06-01,64183034_57_cattle_2016-06-01,64183034_58_cattle_2016-04-01,64183034_59_cattle_2016-04-01,64183034_5_cattle_2016-06-01,64183034_60_cattle_2016-06-01,64183034_61_cattle_2016-06-01,64183034_6_cattle_2016-04-01,64183034_7_cattle_2016-04-01,64183034_8_cattle_2016-06-01,64183034_9_cattle_2016-06-01,64183_0_boar_2016-09-01,64201014_0_cattle_2019-11-01,64201014_10_cattle_2019-11-01,64201014_11_cattle_2019-11-01,64201014_12_cattle_2019-11-01,64201014_13_cattle_2019-11-01,64201014_14_cattle_2019-11-01,64201014_15_cattle_2019-11-01,64201014_16_cattle_2019-11-01,64201014_17_cattle_2019-11-01,64201014_18_cattle_2019-11-01,64201014_19_cattle_2019-11-01,64201014_1_cattle_2019-11-01,64201014_20_cattle_2019-11-01,64201014_21_cattle_2019-11-01,64201014_22_cattle_2019-11-01,64201014_23_cattle_2019-11-01,64201014_2_cattle_2019-11-01,64201014_3_cattle_2019-10-01,64201014_4_cattle_2019-11-01,64201014_5_cattle_2019-11-01,64201014_6_cattle_2019-11-01,64201014_7_cattle_2019-11-01,64201014_8_cattle_2019-11-01,64201014_9_cattle_2019-11-01,64281001_0_cattle_2020-02-01,64310006_0_cattle_2014-12-01,64310006_10_cattle_2014-12-01,64310006_11_cattle_2014-12-01,64310006_12_cattle_2014-12-01,64310006_13_cattle_2014-12-01,64310006_14_cattle_2014-12-01,64310006_15_cattle_2014-12-01,64310006_16_cattle_2014-12-01,64310006_17_cattle_2014-12-01,64310006_18_cattle_2014-12-01,64310006_19_cattle_2014-12-01,64310006_1_cattle_2014-12-01,64310006_20_cattle_2014-12-01,64310006_21_cattle_2014-12-01,64310006_22_cattle_2014-12-01,64310006_23_cattle_2014-12-01,64310006_24_cattle_2014-12-01,64310006_25_cattle_2014-12-01,64310006_26_cattle_2014-12-01,64310006_27_cattle_2014-12-01,64310006_28_cattle_2014-12-01,64310006_29_cattle_2014-12-01,64310006_2_cattle_2014-12-01,64310006_30_cattle_2014-12-01,64310006_31_cattle_2014-12-01,64310006_32_cattle_2014-12-01,64310006_33_cattle_2014-12-01,64310006_34_cattle_2014-12-01,64310006_35_cattle_2014-12-01,64310006_36_cattle_2014-12-01,64310006_37_cattle_2014-12-01,64310006_38_cattle_2014-12-01,64310006_39_cattle_2014-12-01,64310006_3_cattle_2014-11-01,64310006_40_cattle_2014-12-01,64310006_41_cattle_2014-12-01,64310006_42_cattle_2014-12-01,64310006_4_cattle_2014-07-01,64310006_5_cattle_2014-12-01,64310006_6_cattle_2014-12-01,64310006_7_cattle_2014-12-01,64310006_8_cattle_2014-12-01,64310006_9_cattle_2014-12-01,64310_0_boar_2012-11-01,64310_1_boar_2013-10-01,64310_2_boar_2013-04-01,64310_3_boar_2014-05-01,64310_4_boar_2014-06-01,64310_5_boar_2015-05-01,64310_6_boar_2015-12-01,64310_7_boar_2015-06-01,64310_8_boar_2016-05-01,64310_9_boar_2015-09-01,64326020_0_cattle_2017-10-01,64359054_0_cattle_2017-12-01,64359110_0_cattle_2014-02-01,64359189_0_cattle_2013-03-01,64359189_1_cattle_2013-03-01,64359189_2_cattle_2013-03-01,64359_0_boar_2014-01-01,64359_14_boar_2018-05-01,64359_15_boar_2018-08-01,64359_16_boar_2019-10-01,64359_17_boar_2018-12-01,64359_18_boar_2018-10-01,64359_19_boar_2018-06-01,64359_21_boar_2020-02-01,64359_24_boar_2020-02-01,64420007_0_cattle_2012-07-01,64420007_1_cattle_2012-07-01,64420007_2_cattle_2012-06-01,64420007_3_cattle_2012-07-01,64420007_4_cattle_2012-03-01,64420007_5_cattle_2012-07-01,64420008_0_cattle_2013-03-01,64420009_7_cattle_2015-10-01,64420015_0_cattle_2010-04-01,64420015_10_cattle_2010-02-01,64420015_11_cattle_2010-02-01,64420015_12_cattle_2010-04-01,64420015_13_cattle_2010-04-01,64420015_14_cattle_2010-04-01,64420015_15_cattle_2010-02-01,64420015_16_cattle_2010-02-01,64420015_17_cattle_2010-02-01,64420015_18_cattle_2010-04-01,64420015_19_cattle_2010-02-01,64420015_1_cattle_2010-02-01,64420015_20_cattle_2010-04-01,64420015_21_cattle_2010-04-01,64420015_22_cattle_2013-02-01,64420015_23_cattle_2013-02-01,64420015_24_cattle_2013-02-01,64420015_25_cattle_2019-09-01,64420015_26_cattle_2020-02-01,64420015_27_cattle_2020-02-01,64420015_28_cattle_2020-02-01,64420015_2_cattle_2010-02-01,64420015_3_cattle_2010-02-01,64420015_4_cattle_2010-02-01,64420015_5_cattle_2010-04-01,64420015_6_cattle_2010-04-01,64420015_7_cattle_2010-04-01,64420015_8_cattle_2010-02-01,64420015_9_cattle_2010-04-01,64420035_0_cattle_2015-05-01,64420035_1_cattle_2015-03-01,64420035_2_cattle_2015-03-01,64420035_3_cattle_2015-03-01,64420035_4_cattle_2019-06-01,64420035_5_cattle_2019-02-01,64420035_6_cattle_2019-02-01,64420035_7_cattle_2019-09-01,64420042_0_cattle_2013-12-01,64420042_1_cattle_2013-12-01,64420042_2_cattle_2013-12-01,64420044_0_cattle_2011-09-01,64420044_10_cattle_2011-09-01,64420044_11_cattle_2011-09-01,64420044_12_cattle_2011-09-01,64420044_13_cattle_2011-09-01,64420044_14_cattle_2011-09-01,64420044_15_cattle_2011-09-01,64420044_16_cattle_2011-09-01,64420044_17_cattle_2011-09-01,64420044_18_cattle_2011-09-01,64420044_19_cattle_2011-09-01,64420044_1_cattle_2011-09-01,64420044_20_cattle_2011-09-01,64420044_21_cattle_2011-09-01,64420044_22_cattle_2011-09-01,64420044_23_cattle_2011-09-01,64420044_24_cattle_2011-09-01,64420044_25_cattle_2020-02-01,64420044_26_cattle_2020-02-01,64420044_27_cattle_2020-02-01,64420044_28_cattle_2020-02-01,64420044_29_cattle_2020-02-01,64420044_2_cattle_2011-09-01,64420044_30_cattle_2020-02-01,64420044_31_cattle_2020-02-01,64420044_32_cattle_2020-02-01,64420044_3_cattle_2011-09-01,64420044_4_cattle_2011-09-01,64420044_5_cattle_2011-09-01,64420044_6_cattle_2011-09-01,64420044_7_cattle_2011-09-01,64420044_8_cattle_2011-09-01,64420044_9_cattle_2011-08-01,64420047_0_cattle_2012-12-01,64420047_1_cattle_2020-02-01,64449006_0_cattle_2015-04-01,64449006_1_cattle_2015-06-01,64449006_2_cattle_2015-06-01,64449006_3_cattle_2015-06-01,64449006_4_cattle_2015-04-01,64449006_5_cattle_2015-04-01
0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028194361127774376,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0.022995400919815986,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.03719256148770236,0.38092381523694413,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.008598280343931215,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.02119576084783039,0,0,0,0,0,7.998400319936012e-4,0,9.998000399920016e-4,0,0.006398720255948813,0.0011997600479904018,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450109978003707,0,0,0,0,0,0,0,0,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05078984203159353,0,0,0,0,0.02139572085582879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0.07378524295140987,0,0,0,0,0,0,0,0,0,0,0.05998800239951991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,9.998000399920016e-4,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,0,0,0,7.998400319936012e-4,0,0.001399720055988802,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.025194961007798382,0.003399320135972806,0,0,0,0,0.06038792241551671,0.11737652469506249,0.11637672465507046,0.02539492101579678,0.013397320535892805,0.0019996000799840027,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8038392321535153,1.999600079984003e-4,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39012197560486955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.0027994401119776045,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1727654469106211,1.999600079984003e-4,0.002199560087982403,0.0017996400719856025,0.07518496300739871,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0.0011997600479904018,0.029594081183763173,0.001399720055988802,0.011797640471905608,0.0011997600479904018,0.0023995200959808036,0,0.14737052589482347,0,0,0,0,0,0,0,0.03459308138372316,0,0,0.03539292141571676,0.2783443311337758,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.09198160367926486,0.0157968406318736,0.02139572085582879,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0.001399720055988802,0.02659468106378718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.00519896020795841,0.03039392121575677,0.027994401119775976,0.013197360527894405,0,0.012197560487902407,0.005798840231953611,0.061587682463507105,0,0,0,0,0,0,0,0,0.019396120775844794,0,0,0,0,0,0
0,0,0,0.05498900219955992,0.0019996000799840027,0,0,0,0,0,0.08278344331133816,0,0,0,0,0,0,0,0.01059788042391521,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.03519296140771836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.05898820235952791,0.006598680263947213,0.17436512697460835,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0.20215956808638685,0.09878024395121068,0,0,0.0157968406318736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027594481103779177,0.0869826034793047,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0.07058588282343536,0.0027994401119776045,0,0,0,0,0,0,0.00539892021595681,0,0.017796440711857597,0.002599480103979204,0,5.998800239952009e-4,0.01119776044791041,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,5.998800239952009e-4,0.0961807638472314,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.40971805638871067,0.0023995200959808036,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1819636072785478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.027394521095780777,0.06918616276744652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13237352529494298,0,0,0,0,0,0.138772245550892,0,0,0,0,0,0,0.14617076584683303,0.18696260747850796,0,0,0.21755648870226416,0,0.17236552689462428,0,0,0,0,0,0.1393721255748872,0.21755648870226416,0,0,0,0,0,0,0.17796440711857966,0,0.09058188362327602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.09878024395121068,0.0019996000799840027,0,0,0,0,0.28074385122975637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005998800239952012,0,0,0,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012597480503899207,0,0,0,0.019796040791841593,0.006398720255948813
0,0,0,0,0,0,0,0,0,0,0,0,0,0.046790641871625537,0,0,0,0,0,0.03159368126374717,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.006198760247950412,0.002199560087982403,0.009398120375924813,0,0.001399720055988802,0.0015996800639872023,7.998400319936012e-4,9.998000399920016e-4,0.0011997600479904018,0.001399720055988802,0.004399120175964808,0.0015996800639872023,9.998000399920016e-4,0.0019996000799840027,0.009998000399920012,0.004199160167966408,0.00539892021595681,0.011797640471905608,0.0023995200959808036,0.0045990801839632086,0.0035992801439712063,0.0035992801439712063,0.003399320135972806,0.0031993601279744054,0.008598280343931215,0.0015996800639872023,0.003399320135972806,3.999200159968006e-4,0.0037992401519696068,0.011597680463907209,0,0.002599480103979204,0,0.0031993601279744054,0,0.008398320335932815,0.0991801639672075,0.004199160167966408,0.014197160567886403,0.002999400119976005,0.0045990801839632086,5.998800239952009e-4,0.008798240351929614,0.06598680263947201,0.024395120975804784,0.06818636272745449,0.04559088182363514,5.998800239952009e-4,0,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19516096780644263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
